Asynchrony
180.0	0.02
180.0	0.02
180.0	0.03
180.0	0.03
180.0	0.03
180.0	0.03
180.0	0.04
180.0	0.05
180.0	0.06
180.0	0.06
180.0	0.06
180.356	0.06
180.752	0.06
181.148	0.06
181.544	0.09
181.94	0.09
182.336	0.09
182.732	0.1
183.128	0.1
183.524	0.1
183.92	0.1
184.711	0.1
185.602	0.1
186.493	0.1
187.38400000000001	0.1
188.27499999999998	0.1
189.166	0.1
190.05700000000002	0.1
190.94799999999998	0.1
191.839	0.1
192.73	0.1
193.138	0.1
193.33599999999998	0.1
193.534	0.1
193.732	0.1
193.93	0.1
194.128	0.1
194.32600000000002	0.1
194.524	0.1
194.722	0.1
194.92	0.1
195.17700000000002	0.1
195.47400000000002	0.1
195.77100000000002	0.1
196.068	0.1
196.365	0.1
196.66199999999998	0.1
196.959	0.1
197.256	0.1
197.553	0.1
197.85	0.1
198.588	0.1
199.776	0.1
200.964	0.1
202.15200000000004	0.1
203.34	0.1
204.528	0.1
205.71599999999998	0.1
206.90400000000002	0.1
208.092	0.1
209.28	0.1
210.078	0.1
210.27599999999998	0.1
210.47400000000002	0.1
210.672	0.1
210.87	0.1
211.06799999999998	0.1
211.266	0.1
211.464	0.1
211.662	0.1
211.86	0.1
212.0	0.1
212.0	0.1
212.0	0.1
212.0	0.1
212.0	0.11
212.0	0.11
212.0	0.11
212.0	0.11
212.0	0.11
212.0	0.11
212.095	0.11
212.59	0.11
213.085	0.12
213.57999999999998	0.12
214.07500000000002	0.12
214.57	0.12
215.06500000000003	0.12
215.56	0.12
216.055	0.12
216.55	0.12
218.17000000000002	0.12
231.04000000000008	0.12
243.9100000000001	0.12
256.77999999999986	0.13
269.6499999999999	0.13
282.52000000000015	0.14
295.3900000000002	0.14
308.26	0.16
321.13	0.16
334.00000000000006	0.16
346.8700000000003	0.16
348.764	0.16
350.54600000000005	0.17
352.32800000000003	0.19
354.11	0.19
355.89200000000005	0.19
357.67400000000004	0.2
359.456	0.2
361.238	0.2
363.02	0.2
364.802	0.2
367.024	0.2
369.301	0.2
371.578	0.2
373.855	0.2
376.13200000000006	0.2
378.409	0.2
380.68600000000004	0.2
382.963	0.2
385.23999999999995	0.2
387.517	0.2
388.39	0.2
388.885	0.2
389.38	0.2
389.875	0.2
390.37	0.2
390.865	0.2
391.36	0.2
391.855	0.2
392.34999999999997	0.2
392.845	0.2
393.34	0.2
393.835	0.2
394.33	0.2
394.82500000000005	0.2
395.32	0.2
395.815	0.2
396.31000000000006	0.2
396.805	0.2
397.3	0.2
397.795	0.2
398.0	0.2
398.0	0.2
398.0	0.2
398.0	0.2
398.0	0.2
398.0	0.2
398.0	0.2
398.0	0.2
398.0	0.2
398.0	0.2
398.528	0.2
399.617	0.2
400.706	0.2
401.7950000000001	0.2
402.884	0.2
403.973	0.2
405.062	0.2
406.15099999999995	0.21
407.24	0.21
408.329	0.21
409.076	0.21
409.274	0.21
409.47200000000004	0.21
409.67	0.21
409.868	0.21
410.06600000000003	0.21
410.264	0.21
410.462	0.21
410.65999999999997	0.21
410.85800000000006	0.21
411.028	0.22
411.12699999999995	0.22
411.226	0.22
411.325	0.22
411.424	0.22
411.523	0.22
411.622	0.22
411.721	0.22
411.82000000000005	0.22
411.919	0.22
412.09000000000003	0.22
412.58500000000004	0.22
413.08000000000004	0.22
413.575	0.22
414.07	0.22
414.56500000000005	0.22
415.05999999999995	0.22
415.555	0.22
416.05	0.22
416.54499999999996	0.23
417.9200000000003	0.23
429.30499999999995	0.23
440.69000000000034	0.23
452.07499999999993	0.23
463.46	0.23
474.84500000000037	0.23
486.23	0.23
497.615	0.24
509.00000000000006	0.25
520.3850000000001	0.25
531.7700000000004	0.25
534.91	0.25
537.8800000000001	0.25
540.8499999999999	0.26
543.82	0.26
546.7900000000001	0.26
549.7600000000001	0.26
552.73	0.26
555.6999999999999	0.26
558.6700000000001	0.27
561.6400000000001	0.27
565.654	0.27
569.8120000000001	0.27
573.97	0.27
578.1280000000002	0.27
582.2860000000002	0.27
586.4440000000001	0.27
590.6020000000001	0.28
594.76	0.28
598.9180000000001	0.29
603.076	0.29
605.309	0.29
606.9920000000001	0.3
608.6750000000001	0.3
610.358	0.3
612.041	0.3
613.7239999999999	0.3
615.407	0.3
617.0899999999999	0.3
618.773	0.3
620.4560000000001	0.3
621.201	0.3
621.498	0.3
621.7950000000001	0.3
622.092	0.3
622.389	0.3
622.6859999999999	0.3
622.983	0.3
623.28	0.3
623.577	0.3
623.874	0.3
624.6270000000001	0.3
625.7160000000001	0.3
626.805	0.3
627.894	0.3
628.9830000000001	0.3
630.072	0.3
631.1610000000001	0.3
632.25	0.3
633.3389999999999	0.3
634.428	0.3
635.611	0.3
636.898	0.3
638.1850000000001	0.3
639.472	0.3
640.759	0.3
642.046	0.3
643.3330000000001	0.3
644.62	0.3
645.907	0.3
647.1940000000001	0.3
648.703	0.3
650.5840000000001	0.3
652.4650000000001	0.31
654.346	0.31
656.227	0.32
658.108	0.33
659.989	0.34
661.87	0.36
663.751	0.36
665.6320000000001	0.36
667.081	0.36
667.3779999999999	0.36
667.675	0.36
667.972	0.36
668.269	0.36
668.566	0.36
668.863	0.36
669.1600000000001	0.36
669.457	0.36
669.754	0.36
670.136	0.37
670.928	0.37
671.7199999999999	0.37
672.512	0.37
673.3040000000001	0.37
674.096	0.37
674.888	0.37
675.68	0.37
676.4720000000001	0.37
677.264	0.37
678.6369999999997	0.37
687.6460000000004	0.37
696.6549999999997	0.37
705.6640000000006	0.37
714.6730000000006	0.37
723.6819999999999	0.38
732.6910000000003	0.38
741.7	0.38
750.709	0.38
759.7180000000003	0.39
768.727	0.39
769.288	0.39
769.5849999999999	0.39
769.8820000000001	0.39
770.179	0.39
770.476	0.39
770.773	0.39
771.0699999999999	0.39
771.367	0.39
771.664	0.39
771.961	0.39
772.3439999999999	0.39
772.74	0.39
773.136	0.39
773.5319999999999	0.39
773.928	0.39
774.3240000000001	0.39
774.72	0.39
775.116	0.39
775.512	0.39
775.908	0.39
776.152	0.39
776.3499999999999	0.39
776.548	0.39
776.746	0.4
776.944	0.4
777.142	0.4
777.34	0.4
777.538	0.4
777.7360000000001	0.4
777.934	0.4
778.066	0.4
778.165	0.4
778.264	0.4
778.363	0.4
778.462	0.4
778.5609999999999	0.4
778.66	0.4
778.759	0.4
778.8580000000001	0.4
778.957	0.4
779.056	0.4
779.155	0.4
779.2539999999999	0.41
779.353	0.42
779.452	0.42
779.551	0.42
779.65	0.42
779.749	0.42
779.848	0.42
779.947	0.42
781.288	0.42
784.0599999999998	0.42
786.8320000000001	0.42
789.6040000000002	0.42
792.3760000000002	0.42
